date_day,observers_day,date_night,observers_night,site_id,round,plot_id,transect_id,transect_section,burrow_code,location_m,location_side,row_alley,diameter_cm,species_guess,substrate,notes_hole,powder_active_field,powder_species_guess_field,notes_powder,photo_number,photo_location,powder_active_FI  L,powder_species_guess_FI  L,notes_extra_FI  L
06-May-24,"RG, AD",  ,  ,bates_57b,,d ,t1,rod-s3,bates_57b__d _t1_rod-s3, ,  ,  ,3,  , ,  ,,,,,,,,
06-May-24,"RG, AD",  ,  ,bates_57b,,d ,t1,rod-s3,bates_57b__d _t1_rod-s3, ,  ,  ,4,  , ,  ,,,,,,,,
06-May-24,"RG, AD",  ,  ,bates_57b,,d ,t1,rod-s3,bates_57b__d _t1_rod-s3, ,  ,  ,3,  , ,  ,,,,,,,,
06-May-24,"RG, AD",  ,  ,bates_57b,,d ,t1,rod-s3,bates_57b__d _t1_rod-s3, ,  ,  ,3,  , ,  ,,,,,,,,
06-May-24,"RG, AD",  ,  ,bates_57b,,d ,t1,rod-s3,bates_57b__d _t1_rod-s3, ,  ,  ,4,  , ,  ,,,,,,,,
06-May-24,"RG, AD",  ,  ,bates_57b,,d ,t1,rod-s3,bates_57b__d _t1_rod-s3, ,  ,  ,3,  , ,  ,,,,,,,,
06-May-24,"RG, AD",  ,  ,bates_57b,,d ,t1,rod-s3,bates_57b__d _t1_rod-s3, ,  ,  ,4,  , ,  ,,,,,,,,
06-May-24,"RG, AD",  ,  ,bates_57b,,d ,t1,rod-s4,bates_57b__d _t1_rod-s4, ,  ,  ,5,  , ,  ,,,,,,,,
06-May-24,"RG, AD",  ,  ,bates_57b,,d ,t1,rod-s4,bates_57b__d _t1_rod-s4, ,  ,  ,2.5,  , ,  ,,,,,,,,
06-May-24,"RG, AD",  ,  ,bates_57b,,d ,t1,rod-s5,bates_57b__d _t1_rod-s5, ,  ,  ,3.5,  , ,  ,,,,,,,,
06-May-24,"RG, AD",  ,  ,bates_57b,,d ,t1,rod-s5,bates_57b__d _t1_rod-s5, ,  ,  ,3.5,  , ,  ,,,,,,,,
06-May-24,"RG, AD",  ,  ,bates_57b,,d ,t1,rod-s5,bates_57b__d _t1_rod-s5, ,  ,  ,2,  , ,  ,,,,,,,,
06-May-24,"RG, AD",  ,  ,bates_57b,,d ,t1,rod-s5,bates_57b__d _t1_rod-s5, ,  ,  ,2,  , ,  ,,,,,,,,
06-May-24,"RG, AD",  ,  ,bates_57b,,d ,t1,rod-s5,bates_57b__d _t1_rod-s5, ,  ,  ,4,  , ,  ,,,,,,,,
06-May-24,"RG, AD",  ,  ,bates_57b,,d ,t1,rod-s5,bates_57b__d _t1_rod-s5, ,  ,  ,3,  , ,  ,,,,,,,,
06-May-24,"RG, AD",  ,  ,bates_57b,,d ,t1,rod-s5,bates_57b__d _t1_rod-s5, ,  ,  ,3,  , ,  ,,,,,,,,
06-May-24,"RG, AD",  ,  ,bates_57b,,d ,t1,rod-s5,bates_57b__d _t1_rod-s5, ,  ,  ,3,  , ,  ,,,,,,,,
06-May-24,"RG, AD",  ,  ,bates_57b,,d ,t1,rod-s5,bates_57b__d _t1_rod-s5, ,  ,  ,3,  , ,  ,,,,,,,,
06-May-24,"RG, AD",  ,  ,bates_57b,,d ,t1,rod-s5,bates_57b__d _t1_rod-s5, ,  ,  ,2.5,  , ,  ,,,,,,,,
06-May-24,"RG, AD",  ,  ,bates_57b,,d ,t1,rod-s5,bates_57b__d _t1_rod-s5, ,  ,  ,2.5,  , ,  ,,,,,,,,
06-May-24,"RG, AD",  ,  ,bates_57b,,d ,t1,rod-s5,bates_57b__d _t1_rod-s5, ,  ,  ,2.5,  , ,  ,,,,,,,,
06-May-24,"RG, AD",  ,  ,bates_57b,,d ,t1,rod-s5,bates_57b__d _t1_rod-s5, ,  ,  ,2.5,  , ,  ,,,,,,,,
06-May-24,"RG, AD",  ,  ,bates_57b,,d ,t1,rod-s5,bates_57b__d _t1_rod-s5, ,  ,  ,3,  , ,  ,,,,,,,,
06-May-24,"RG, AD",  ,  ,bates_57b,,d ,t1,rod-s5,bates_57b__d _t1_rod-s5, ,  ,  ,4,  , ,  ,,,,,,,,
06-May-24,"RG, AD",  ,  ,bates_57b,,d ,t1,rod-s5,bates_57b__d _t1_rod-s5, ,  ,  ,2.5,  , ,  ,,,,,,,,
06-May-24,"RG, AD",  ,  ,bates_57b,,d ,t1,rod-s5,bates_57b__d _t1_rod-s5, ,  ,  ,2.5,  , ,  ,,,,,,,,
06-May-24,"RG, AD",  ,  ,bates_57b,,d ,t1,rod-s5,bates_57b__d _t1_rod-s5, ,  ,  ,4,  , ,  ,,,,,,,,
06-May-24,"RG, AD",  ,  ,bates_57b,,d ,t1,rod-s5,bates_57b__d _t1_rod-s5, ,  ,  ,4,  , ,  ,,,,,,,,
06-May-24,"RG, AD",  ,  ,bates_57b,,d ,t1,rod-s5,bates_57b__d _t1_rod-s5, ,  ,  ,4,  , ,  ,,,,,,,,
06-May-24,"RG, AD",  ,  ,bates_57b,,d ,t1,rod-s5,bates_57b__d _t1_rod-s5, ,  ,  ,4,  , ,  ,,,,,,,,
06-May-24,"RG, AD",  ,  ,bates_57b,,d ,t1,rod-s5,bates_57b__d _t1_rod-s5, ,  ,  ,3,  , ,  ,,,,,,,,
06-May-24,"RG, AD",  ,  ,bates_57b,,d ,t1,rod-s5,bates_57b__d _t1_rod-s5, ,  ,  ,3,  , ,  ,,,,,,,,
06-May-24,"RG, AD",  ,  ,bates_57b,,d ,t2,rod-s1,bates_57b__d _t2_rod-s1, ,  ,  ,3,  ,grass,  ,,,,,,,,
06-May-24,"RG, AD",  ,  ,bates_57b,,d ,t2,rod-s1,bates_57b__d _t2_rod-s1, ,  ,  ,3,  ,grass,  ,,,,,,,,
06-May-24,"RG, AD",  ,  ,bates_57b,,d ,t2,rod-s1,bates_57b__d _t2_rod-s1, ,  ,  ,5,  ,grass,  ,,,,,,,,
06-May-24,"RG, AD",  ,  ,bates_57b,,d ,t2,rod-s2,bates_57b__d _t2_rod-s2, ,  ,  ,3,  ,grass,  ,,,,,,,,
06-May-24,"RG, AD",  ,  ,bates_57b,,d ,t2,rod-s2,bates_57b__d _t2_rod-s2, ,  ,  ,4.5,  ,grass,Distict runway,,,,,,,,
06-May-24,"RG, AD",  ,  ,bates_57b,,d ,t2,rod-s3,bates_57b__d _t2_rod-s3, ,  ,  ,3,  ,grass,  ,,,,,,,,
06-May-24,"RG, AD",  ,  ,bates_57b,,d ,t2,rod-s3,bates_57b__d _t2_rod-s3, ,  ,  ,3,  ,grass,Impatiens queen nest searching,,,,,,,,
06-May-24,"RG, AD",  ,  ,bates_57b,,d ,t2,rod-s3,bates_57b__d _t2_rod-s3, ,  ,  ,4,  ,grass,  ,,,,,,,,
06-May-24,"RG, AD",  ,  ,bates_57b,,d ,t2,rod-s3,bates_57b__d _t2_rod-s3, ,  ,  ,3,  ,grass,  ,,,,,,,,
06-May-24,"RG, AD",  ,  ,bates_57b,,d ,t2,rod-s3,bates_57b__d _t2_rod-s3, ,  ,  ,2.5,  ,grass,  ,,,,,,,,
06-May-24,"RG, AD",  ,  ,bates_57b,,d ,t2,rod-s4,bates_57b__d _t2_rod-s4, ,  ,  ,3,  ,grass,  ,,,,,,,,
06-May-24,"RG, AD",  ,  ,bates_57b,,d ,t2,rod-s4,bates_57b__d _t2_rod-s4, ,  ,  ,3.5,  ,grass,flattened grass in front,,,,,,,,
06-May-24,"RG, AD",  ,  ,bates_57b,,d ,t2,rod-s4,bates_57b__d _t2_rod-s4, ,  ,  ,4.5,  ,grass,  ,,,,,,,,
06-May-24,"RG, AD",  ,  ,bates_57b,,d ,t2,rod-s4,bates_57b__d _t2_rod-s4, ,  ,  ,3,  ,grass,  ,,,,,,,,
06-May-24,"RG, AD",  ,  ,bates_57b,,d ,t2,rod-s4,bates_57b__d _t2_rod-s4, ,  ,  ,3,  ,grass,  ,,,,,,,,
06-May-24,"RG, AD",  ,  ,bates_57b,,d ,t2,rod-s4,bates_57b__d _t2_rod-s4, ,  ,  ,4,  ,grass,  ,,,,,,,,
06-May-24,"RG, AD",  ,  ,bates_57b,,d ,t2,rod-s5,bates_57b__d _t2_rod-s5, ,  ,  ,2,  ,grass,  ,,,,,,,,
06-May-24,"RG, AD",  ,  ,bates_57b,,d ,t2,rod-s5,bates_57b__d _t2_rod-s5, ,  ,  ,2.5,  ,grass,  ,,,,,,,,
06-May-24,"RG, AD",  ,  ,bates_57b,,d ,t2,rod-s5,bates_57b__d _t2_rod-s5, ,  ,  ,3,  ,grass,  ,,,,,,,,
06-May-24,"RG, AD",  ,  ,bks_56,,d ,t2,rod-s1,bks_56__d _t2_rod-s1, ,  ,  ,4,  , ,  ,,,,,,,,
06-May-24,"RG, AD",  ,  ,bks_56,,d ,t2,rod-s1,bks_56__d _t2_rod-s1, ,  ,  ,2.5,  , ,  ,,,,,,,,
06-May-24,"RG, AD",  ,  ,bks_56,,d ,t2,rod-s1,bks_56__d _t2_rod-s1, ,  ,  ,3,  , ,  ,,,,,,,,
06-May-24,"RG, AD",  ,  ,bks_56,,d ,t2,rod-s1,bks_56__d _t2_rod-s1, ,  ,  ,3,  , ,  ,,,,,,,,
06-May-24,"RG, AD",  ,  ,bks_56,,d ,t2,rod-s1,bks_56__d _t2_rod-s1, ,  ,  ,2,  , ,  ,,,,,,,,
06-May-24,"RG, AD",  ,  ,bks_56,,d ,t2,rod-s1,bks_56__d _t2_rod-s1, ,  ,  ,2.5,  , ,  ,,,,,,,,
06-May-24,"RG, AD",  ,  ,bks_56,,d ,t2,rod-s1,bks_56__d _t2_rod-s1, ,  ,  ,2.5,  , ,  ,,,,,,,,
06-May-24,"RG, AD",  ,  ,bks_56,,d ,t2,rod-s2,bks_56__d _t2_rod-s2, ,  ,  ,4,  , ,vole found,,,,,,,,
06-May-24,"RG, AD",  ,  ,bks_56,,d ,t2,rod-s2,bks_56__d _t2_rod-s2, ,  ,  ,2,  , ,  ,,,,,,,,
06-May-24,"RG, AD",  ,  ,bks_56,,d ,t2,rod-s2,bks_56__d _t2_rod-s2, ,  ,  ,2.5,  , ,  ,,,,,,,,
06-May-24,"RG, AD",  ,  ,bks_56,,d ,t2,rod-s2,bks_56__d _t2_rod-s2, ,  ,  ,3,  , ,  ,,,,,,,,
06-May-24,"RG, AD",  ,  ,bks_56,,d ,t2,rod-s2,bks_56__d _t2_rod-s2, ,  ,  ,3,  , ,  ,,,,,,,,
06-May-24,"RG, AD",  ,  ,bks_56,,d ,t2,rod-s2,bks_56__d _t2_rod-s2, ,  ,  ,3,  , ,  ,,,,,,,,
06-May-24,"RG, AD",  ,  ,bks_56,,d ,t2,rod-s2,bks_56__d _t2_rod-s2, ,  ,  ,3,  , ,  ,,,,,,,,
06-May-24,"RG, AD",  ,  ,bks_56,,d ,t2,rod-s2,bks_56__d _t2_rod-s2, ,  ,  ,2.5,  , ,  ,,,,,,,,
06-May-24,"RG, AD",  ,  ,bks_56,,d ,t2,rod-s2,bks_56__d _t2_rod-s2, ,  ,  ,2,  , ,  ,,,,,,,,
06-May-24,"RG, AD",  ,  ,bks_56,,d ,t2,rod-s2,bks_56__d _t2_rod-s2, ,  ,  ,3,  , ,  ,,,,,,,,
06-May-24,"RG, AD",  ,  ,bks_56,,d ,t2,rod-s2,bks_56__d _t2_rod-s2, ,  ,  ,2.5,  , ,  ,,,,,,,,
06-May-24,"RG, AD",  ,  ,bks_56,,d ,t2,rod-s2,bks_56__d _t2_rod-s2, ,  ,  ,2.5,  , ,  ,,,,,,,,
06-May-24,"RG, AD",  ,  ,bks_56,,d ,t2,rod-s2,bks_56__d _t2_rod-s2, ,  ,  ,3,  , ,  ,,,,,,,,
06-May-24,"RG, AD",  ,  ,bks_56,,d ,t2,rod-s2,bks_56__d _t2_rod-s2, ,  ,  ,2.5,  , ,  ,,,,,,,,
06-May-24,"RG, AD",  ,  ,bks_56,,d ,t2,rod-s2,bks_56__d _t2_rod-s2, ,  ,  ,2.5,  , ,  ,,,,,,,,
06-May-24,"RG, AD",  ,  ,bks_56,,d ,t2,rod-s2,bks_56__d _t2_rod-s2, ,  ,  ,5,  , ,  ,,,,,,,,
06-May-24,"RG, AD",  ,  ,bks_56,,d ,t2,rod-s2,bks_56__d _t2_rod-s2, ,  ,  ,2.5,  , ,  ,,,,,,,,
06-May-24,"RG, AD",  ,  ,bks_56,,d ,t2,rod-s2,bks_56__d _t2_rod-s2, ,  ,  ,3,  , ,  ,,,,,,,,
06-May-24,"RG, AD",  ,  ,bks_56,,d ,t2,rod-s2,bks_56__d _t2_rod-s2, ,  ,  ,3,  , ,  ,,,,,,,,
06-May-24,"RG, AD",  ,  ,bks_56,,d ,t2,rod-s2,bks_56__d _t2_rod-s2, ,  ,  ,3,  , ,  ,,,,,,,,
06-May-24,"RG, AD",  ,  ,bks_56,,d ,t2,rod-s2,bks_56__d _t2_rod-s2, ,  ,  ,4,  , ,  ,,,,,,,,
06-May-24,"RG, AD",  ,  ,bks_56,,d ,t2,rod-s2,bks_56__d _t2_rod-s2, ,  ,  ,3,  , ,  ,,,,,,,,
06-May-24,"RG, AD",  ,  ,bks_56,,d ,t2,rod-s2,bks_56__d _t2_rod-s2, ,  ,  ,3.5,  , ,  ,,,,,,,,
07-Jun-24,"RG, AD",  ,  ,bks_56,,d ,t2,rod-s2,bks_56__d _t2_rod-s2, ,  ,  ,2.5,  , ,  ,,,,,,,,
07-Jun-24,"RG, AD",  ,  ,bks_56,,d ,t2,rod-s2,bks_56__d _t2_rod-s2, ,  ,  ,2.5,  , ,  ,,,,,,,,
07-Jun-24,"RG, AD",  ,  ,bks_56,,d ,t2,rod-s2,bks_56__d _t2_rod-s2, ,  ,  ,2.5,  , ,  ,,,,,,,,
07-Jun-24,"RG, AD",  ,  ,bks_56,,d ,t2,rod-s2,bks_56__d _t2_rod-s2, ,  ,  ,3,  , ,  ,,,,,,,,
07-Jun-24,"RG, AD",  ,  ,bks_56,,d ,t2,rod-s2,bks_56__d _t2_rod-s2, ,  ,  ,3,  , ,  ,,,,,,,,
07-Jun-24,"RG, AD",  ,  ,bks_56,,d ,t2,rod-s2,bks_56__d _t2_rod-s2, ,  ,  ,3.5,  , ,  ,,,,,,,,
07-Jun-24,"RG, AD",  ,  ,bks_56,,d ,t2,rod-s2,bks_56__d _t2_rod-s2, ,  ,  ,2.5,  , ,  ,,,,,,,,
07-Jun-24,"RG, AD",  ,  ,bks_56,,d ,t2,rod-s2,bks_56__d _t2_rod-s2, ,  ,  ,2.5,  , ,  ,,,,,,,,
07-Jun-24,"RG, AD",  ,  ,bks_56,,d ,t2,rod-s2,bks_56__d _t2_rod-s2, ,  ,  ,5,  , ,  ,,,,,,,,
07-Jun-24,"RG, AD",  ,  ,bks_56,,d ,t2,rod-s2,bks_56__d _t2_rod-s2, ,  ,  ,4,  , ,  ,,,,,,,,
07-Jun-24,"RG, AD",  ,  ,bks_56,,d ,t2,rod-s2,bks_56__d _t2_rod-s2, ,  ,  ,3,  , ,  ,,,,,,,,
07-Jun-24,"RG, AD",  ,  ,bks_56,,d ,t2,rod-s2,bks_56__d _t2_rod-s2, ,  ,  ,3,  , ,  ,,,,,,,,
07-Jun-24,"RG, AD",  ,  ,bks_56,,d ,t2,rod-s2,bks_56__d _t2_rod-s2, ,  ,  ,4,  , ,  ,,,,,,,,
07-Jun-24,"RG, AD",  ,  ,bks_56,,d ,t2,rod-s2,bks_56__d _t2_rod-s2, ,  ,  ,3,  , ,  ,,,,,,,,
07-Jun-24,"RG, AD",  ,  ,bks_56,,d ,t2,rod-s2,bks_56__d _t2_rod-s2, ,  ,  ,5,  , ,  ,,,,,,,,
07-Jun-24,"RG, AD",  ,  ,bks_56,,d ,t2,rod-s2,bks_56__d _t2_rod-s2, ,  ,  ,2,  , ,  ,,,,,,,,
07-Jun-24,"RG, AD",  ,  ,bks_56,,d ,t2,rod-s2,bks_56__d _t2_rod-s2, ,  ,  ,3,  , ,  ,,,,,,,,
07-Jun-24,"RG, AD",  ,  ,bks_56,,d ,t2,rod-s2,bks_56__d _t2_rod-s2, ,  ,  ,3,  , ,  ,,,,,,,,
07-Jun-24,"RG, CN",  ,  ,lbf_ladnertrunk,,d ,t1,rod-s1,lbf_ladnertrunk__d _t1_rod-s1, ,  ,  ,2,  , ,  ,,,,,,,,
07-Jun-24,"RG, CN",  ,  ,lbf_ladnertrunk,,d ,t1,rod-s1,lbf_ladnertrunk__d _t1_rod-s1, ,  ,  ,3,  , ,  ,,,,,,,,
07-Jun-24,"RG, CN",  ,  ,lbf_ladnertrunk,,d ,t1,rod-s1,lbf_ladnertrunk__d _t1_rod-s1, ,  ,  ,3,  , ,  ,,,,,,,,
07-Jun-24,"RG, CN",  ,  ,lbf_ladnertrunk,,d ,t1,rod-s1,lbf_ladnertrunk__d _t1_rod-s1, ,  ,  ,4,  , ,  ,,,,,,,,
07-Jun-24,"RG, CN",  ,  ,lbf_ladnertrunk,,d ,t1,rod-s1,lbf_ladnertrunk__d _t1_rod-s1, ,  ,  ,5,  , ,  ,,,,,,,,
07-Jun-24,"RG, CN",  ,  ,lbf_ladnertrunk,,d ,t1,rod-s1,lbf_ladnertrunk__d _t1_rod-s1, ,  ,  ,2,  , ,  ,,,,,,,,
07-Jun-24,"RG, CN",  ,  ,lbf_ladnertrunk,,d ,t1,rod-s1,lbf_ladnertrunk__d _t1_rod-s1, ,  ,  ,4,  , ,  ,,,,,,,,
07-Jun-24,"RG, CN",  ,  ,lbf_ladnertrunk,,d ,t1,rod-s1,lbf_ladnertrunk__d _t1_rod-s1, ,  ,  ,5,  , ,  ,,,,,,,,
07-Jun-24,"RG, CN",  ,  ,lbf_ladnertrunk,,d ,t1,rod-s1,lbf_ladnertrunk__d _t1_rod-s1, ,  ,  ,2,  , ,  ,,,,,,,,
07-Jun-24,"RG, CN",  ,  ,lbf_ladnertrunk,,d ,t1,rod-s1,lbf_ladnertrunk__d _t1_rod-s1, ,  ,  ,3,  , ,  ,,,,,,,,
07-Jun-24,"RG, CN",  ,  ,lbf_ladnertrunk,,d ,t1,rod-s1,lbf_ladnertrunk__d _t1_rod-s1, ,  ,  ,3,  , ,  ,,,,,,,,
07-Jun-24,"RG, CN",  ,  ,lbf_ladnertrunk,,d ,t1,rod-s1,lbf_ladnertrunk__d _t1_rod-s1, ,  ,  ,3,  , ,  ,,,,,,,,
07-Jun-24,"RG, CN",  ,  ,lbf_ladnertrunk,,d ,t1,rod-s1,lbf_ladnertrunk__d _t1_rod-s1, ,  ,  ,4,  , ,  ,,,,,,,,
07-Jun-24,"RG, CN",  ,  ,lbf_ladnertrunk,,d ,t1,rod-s1,lbf_ladnertrunk__d _t1_rod-s1, ,  ,  ,3,  , ,  ,,,,,,,,
07-Jun-24,"RG, CN",  ,  ,lbf_ladnertrunk,,d ,t1,rod-s1,lbf_ladnertrunk__d _t1_rod-s1, ,  ,  ,2,  , ,  ,,,,,,,,
07-Jun-24,"RG, CN",  ,  ,lbf_ladnertrunk,,d ,t1,rod-s1,lbf_ladnertrunk__d _t1_rod-s1, ,  ,  ,4,  , ,  ,,,,,,,,
07-Jun-24,"RG, CN",  ,  ,lbf_ladnertrunk,,d ,t1,rod-s1,lbf_ladnertrunk__d _t1_rod-s1, ,  ,  ,5,  , ,  ,,,,,,,,
07-Jun-24,"RG, CN",  ,  ,lbf_ladnertrunk,,d ,t1,rod-s1,lbf_ladnertrunk__d _t1_rod-s1, ,  ,  ,2,  , ,  ,,,,,,,,
07-Jun-24,"RG, CN",  ,  ,lbf_ladnertrunk,,d ,t1,rod-s1,lbf_ladnertrunk__d _t1_rod-s1, ,  ,  ,5,  , ,  ,,,,,,,,
07-Jun-24,"RG, CN",  ,  ,lbf_ladnertrunk,,d ,t1,rod-s1,lbf_ladnertrunk__d _t1_rod-s1, ,  ,  ,2.5,  , ,  ,,,,,,,,
07-Jun-24,"RG, CN",  ,  ,lbf_ladnertrunk,,d ,t1,rod-s1,lbf_ladnertrunk__d _t1_rod-s1, ,  ,  ,3,  , ,  ,,,,,,,,
07-Jun-24,"RG, CN",  ,  ,lbf_ladnertrunk,,d ,t1,rod-s1,lbf_ladnertrunk__d _t1_rod-s1, ,  ,  ,4,  , ,  ,,,,,,,,
07-Jun-24,"RG, CN",  ,  ,lbf_ladnertrunk,,d ,t1,rod-s1,lbf_ladnertrunk__d _t1_rod-s1, ,  ,  ,2,  , ,  ,,,,,,,,
07-Jun-24,"RG, CN",  ,  ,lbf_ladnertrunk,,d ,t1,rod-s1,lbf_ladnertrunk__d _t1_rod-s1, ,  ,  ,2,  , ,  ,,,,,,,,
07-Jun-24,"RG, CN",  ,  ,lbf_ladnertrunk,,d ,t1,rod-s1,lbf_ladnertrunk__d _t1_rod-s1, ,  ,  ,6,  , ,  ,,,,,,,,
07-Jun-24,"RG, CN",  ,  ,lbf_ladnertrunk,,d ,t1,rod-s1,lbf_ladnertrunk__d _t1_rod-s1, ,  ,  ,3,  , ,  ,,,,,,,,
07-Jun-24,"RG, CN",  ,  ,lbf_ladnertrunk,,d ,t1,rod-s1,lbf_ladnertrunk__d _t1_rod-s1, ,  ,  ,4,  , ,  ,,,,,,,,
07-Jun-24,"RG, CN",  ,  ,lbf_ladnertrunk,,d ,t1,rod-s1,lbf_ladnertrunk__d _t1_rod-s1, ,  ,  ,3,  , ,  ,,,,,,,,
07-Jun-24,"RG, CN",  ,  ,lbf_ladnertrunk,,d ,t1,rod-s2,lbf_ladnertrunk__d _t1_rod-s2, ,  ,  ,4,  , ,  ,,,,,,,,
07-Jun-24,"RG, CN",  ,  ,lbf_ladnertrunk,,d ,t1,rod-s2,lbf_ladnertrunk__d _t1_rod-s2, ,  ,  ,3,  , ,  ,,,,,,,,
07-Jun-24,"RG, CN",  ,  ,lbf_ladnertrunk,,d ,t1,rod-s2,lbf_ladnertrunk__d _t1_rod-s2, ,  ,  ,4,  , ,  ,,,,,,,,
07-Jun-24,"RG, CN",  ,  ,lbf_ladnertrunk,,d ,t1,rod-s2,lbf_ladnertrunk__d _t1_rod-s2, ,  ,  ,3,  , ,  ,,,,,,,,
07-Jun-24,"RG, CN",  ,  ,lbf_ladnertrunk,,d ,t1,rod-s2,lbf_ladnertrunk__d _t1_rod-s2, ,  ,  ,3,  , ,  ,,,,,,,,
07-Jun-24,"RG, CN",  ,  ,lbf_ladnertrunk,,d ,t1,rod-s2,lbf_ladnertrunk__d _t1_rod-s2, ,  ,  ,3,  , ,  ,,,,,,,,
07-Jun-24,"RG, CN",  ,  ,lbf_ladnertrunk,,d ,t1,rod-s2,lbf_ladnertrunk__d _t1_rod-s2, ,  ,  ,2,  , ,  ,,,,,,,,
07-Jun-24,"RG, CN",  ,  ,lbf_ladnertrunk,,d ,t1,rod-s2,lbf_ladnertrunk__d _t1_rod-s2, ,  ,  ,3,  , ,  ,,,,,,,,
07-Jun-24,"RG, CN",  ,  ,lbf_ladnertrunk,,d ,t1,rod-s2,lbf_ladnertrunk__d _t1_rod-s2, ,  ,  ,3,  , ,  ,,,,,,,,
07-Jun-24,"RG, CN",  ,  ,lbf_ladnertrunk,,d ,t1,rod-s2,lbf_ladnertrunk__d _t1_rod-s2, ,  ,  ,4,  , ,  ,,,,,,,,
07-Jun-24,"RG, CN",  ,  ,lbf_ladnertrunk,,d ,t1,rod-s2,lbf_ladnertrunk__d _t1_rod-s2, ,  ,  ,4,  , ,  ,,,,,,,,
07-Jun-24,"RG, CN",  ,  ,lbf_ladnertrunk,,d ,t1,rod-s2,lbf_ladnertrunk__d _t1_rod-s2, ,  ,  ,2,  , ,  ,,,,,,,,
07-Jun-24,"RG, CN",  ,  ,lbf_ladnertrunk,,d ,t1,rod-s2,lbf_ladnertrunk__d _t1_rod-s2, ,  ,  ,5,  , ,  ,,,,,,,,
07-Jun-24,"RG, CN",  ,  ,lbf_ladnertrunk,,d ,t1,rod-s2,lbf_ladnertrunk__d _t1_rod-s2, ,  ,  ,2,  , ,  ,,,,,,,,
07-Jun-24,"RG, CN",  ,  ,lbf_ladnertrunk,,d ,t1,rod-s2,lbf_ladnertrunk__d _t1_rod-s2, ,  ,  ,3,  , ,  ,,,,,,,,
07-Jun-24,"RG, CN",  ,  ,lbf_ladnertrunk,,d ,t1,rod-s2,lbf_ladnertrunk__d _t1_rod-s2, ,  ,  ,2,  , ,  ,,,,,,,,
07-Jun-24,"RG, CN",  ,  ,lbf_ladnertrunk,,d ,t1,rod-s2,lbf_ladnertrunk__d _t1_rod-s2, ,  ,  ,2,  , ,  ,,,,,,,,
07-Jun-24,"RG, CN",  ,  ,lbf_ladnertrunk,,d ,t1,rod-s2,lbf_ladnertrunk__d _t1_rod-s2, ,  ,  ,3,  , ,  ,,,,,,,,
07-Jun-24,"RG, CN",  ,  ,lbf_ladnertrunk,,d ,t1,rod-s2,lbf_ladnertrunk__d _t1_rod-s2, ,  ,  ,5,  , ,  ,,,,,,,,
07-Jun-24,"RG, CN",  ,  ,lbf_ladnertrunk,,d ,t1,rod-s2,lbf_ladnertrunk__d _t1_rod-s2, ,  ,  ,4,  , ,  ,,,,,,,,
07-Jun-24,"RG, CN",  ,  ,lbf_ladnertrunk,,d ,t1,rod-s2,lbf_ladnertrunk__d _t1_rod-s2, ,  ,  ,4,  , ,  ,,,,,,,,
07-Jun-24,"RG, CN",  ,  ,lbf_ladnertrunk,,d ,t1,rod-s2,lbf_ladnertrunk__d _t1_rod-s2, ,  ,  ,5,  , ,  ,,,,,,,,
07-Jun-24,"RG, CN",  ,  ,lbf_ladnertrunk,,d ,t1,rod-s2,lbf_ladnertrunk__d _t1_rod-s2, ,  ,  ,3.5,  , ,  ,,,,,,,,
07-Jun-24,"RG, CN",  ,  ,lbf_ladnertrunk,,d ,t1,rod-s2,lbf_ladnertrunk__d _t1_rod-s2, ,  ,  ,3,  , ,  ,,,,,,,,
07-Jun-24,"RG, CN",  ,  ,lbf_ladnertrunk,,d ,t1,rod-s2,lbf_ladnertrunk__d _t1_rod-s2, ,  ,  ,3,  , ,  ,,,,,,,,
07-Jun-24,"RG, CN",  ,  ,lbf_ladnertrunk,,d ,t1,rod-s2,lbf_ladnertrunk__d _t1_rod-s2, ,  ,  ,4,  , ,  ,,,,,,,,
07-Jun-24,"RG, CN",  ,  ,lbf_ladnertrunk,,d ,t1,rod-s2,lbf_ladnertrunk__d _t1_rod-s2, ,  ,  ,2,  , ,  ,,,,,,,,
07-Jun-24,"RG, CN",  ,  ,lbf_ladnertrunk,,d ,t1,rod-s2,lbf_ladnertrunk__d _t1_rod-s2, ,  ,  ,3,  , ,  ,,,,,,,,
07-Jun-24,"RG, CN",  ,  ,lbf_ladnertrunk,,d ,t1,rod-s2,lbf_ladnertrunk__d _t1_rod-s2, ,  ,  ,3,  , ,  ,,,,,,,,
07-Jun-24,"RG, CN",  ,  ,lbf_ladnertrunk,,d ,t1,rod-s2,lbf_ladnertrunk__d _t1_rod-s2, ,  ,  ,4,  , ,  ,,,,,,,,
07-Jun-24,"RG, CN",  ,  ,lbf_ladnertrunk,,d ,t1,rod-s2,lbf_ladnertrunk__d _t1_rod-s2, ,  ,  ,4,  , ,  ,,,,,,,,
07-Jun-24,"RG, CN",  ,  ,lbf_ladnertrunk,,d ,t1,rod-s2,lbf_ladnertrunk__d _t1_rod-s2, ,  ,  ,2.5,  , ,  ,,,,,,,,
07-Jun-24,"RG, CN",  ,  ,lbf_ladnertrunk,,d ,t1,rod-s2,lbf_ladnertrunk__d _t1_rod-s2, ,  ,  ,3,  , ,  ,,,,,,,,
07-Jun-24,"RG, CN",  ,  ,lbf_ladnertrunk,,d ,t1,rod-s2,lbf_ladnertrunk__d _t1_rod-s2, ,  ,  ,2,  , ,  ,,,,,,,,
